  time              x              y              z             vx             vy             vz
  40.3     -1.0425392     0.58493777              0     -2.5651652     -4.5845163              0
  40.3     -1.1406816     0.33881484              0     -1.2946695     -5.1209266              0
  40.4     -1.1720062    0.072845108              0    0.087886878     -5.3637962              0
  40.4     -1.1318929    -0.19756478              0      1.5387076     -5.2796564              0
  40.5     -1.0181354    -0.45512053              0      2.9996092     -4.8272718              0
  40.5    -0.83193198    -0.68029196              0      4.3856241     -3.9624576              0
  40.6    -0.57957298    -0.85136629              0      5.5707815     -2.6523397              0
  40.6    -0.27485383    -0.94552593              0      6.3785261    -0.90571133              0
  40.7    0.058279623    -0.94193742              0      6.5942367      1.1777993              0
  40.7     0.38456984      -0.827746              0      6.0266182      3.3582741              0
  40.8     0.66094144    -0.60611001              0       4.622937      5.2621782              0
  40.8     0.84686354    -0.30152818              0      2.5678593      6.5013049              0
  40.9     0.91772737     0.04402048              0     0.24945827      6.8549566              0
  40.9     0.87180937     0.38396748              0     -1.9136825      6.3605742              0
    41     0.72635912      0.6800779              0     -3.6366678      5.2409097              0
    41     0.50814258     0.90805846              0     -4.8094492      3.7641778              0
  41.1      0.2454142      1.0564957              0     -5.4443958      2.1515438              0
  41.1   -0.036296994      1.1232128              0     -5.6089831     0.55326276              0
  41.2     -0.3154841       1.111822              0     -5.3820336    -0.93867449              0
  41.2    -0.57450035      1.0293454              0     -4.8341831     -2.2697217              0
  41.3    -0.79890242     0.88484978              0     -4.0226602     -3.4053596              0
  41.3    -0.97676637     0.68880942              0     -2.9926594     -4.3189734              0
  41.4     -1.0981684     0.45295244              0     -1.7814726     -4.9838238              0
  41.4     -1.1549136     0.19042704              0    -0.42413952     -5.3677021              0
  41.5     -1.1405823    -0.08381777              0      1.0391809     -5.4295934              0
  41.5     -1.0509955     -0.3525323              0      2.5531853     -5.1188797              0
  41.6    -0.88526378    -0.59570574              0      4.0338194     -4.3795202              0
  41.6     -0.6476136    -0.79048432              0      5.3519628     -3.1644755              0
  41.7    -0.35006751    -0.91215328              0      6.3213802     -1.4680948              0
  41.7   -0.015475584     -0.9372938              0      6.7103798     0.62016616              0
  41.8     0.32097048    -0.85013667              0      6.3067501      2.8613238              0
  41.8     0.61519943    -0.65116142              0      5.0399557      4.8735015              0
  41.9     0.82496604    -0.36278652              0      3.0829477      6.2566795              0
  41.9      0.9234942   -0.025493472              0     0.81462355      6.7777712              0
    42      0.9064284      0.3149906              0     -1.3537414      6.4578561              0
    42     0.78812006     0.62029214              0     -3.1371816      5.4992013              0
  42.1     0.59271024     0.86491074              0      -4.415681      4.1518265              0
  42.1     0.34655196      1.0354748              0     -5.1858814      2.6263031              0
  42.2    0.074122099       1.127541              0     -5.4993012      1.0700205              0
  42.2    -0.20337815      1.1424768              0     -5.4215538    -0.42285906              0
  42.3    -0.46803328      1.0852551              0     -5.0132951     -1.7932395              0
  42.3    -0.70470766      0.9631529              0     -4.3243048     -3.0012918              0
  42.4    -0.90046376     0.78512597              0     -3.3939125      -4.014988              0
  42.4     -1.0440989      0.5616541              0      -2.254331     -4.8020793              0
  42.5     -1.1258969     0.30491804              0    -0.93580497     -5.3243386              0
  42.5     -1.1376794    0.029220239              0     0.52613057     -5.5335217              0
  42.6     -1.0732838    -0.24843413              0      2.0801761     -5.3697011              0
  42.6    -0.92966179    -0.50774987              0       3.644389     -4.7647026              0
  42.7    -0.70884491    -0.72490439              0      5.0876036     -3.6566163              0
  42.7    -0.42090143     -0.8734115              0      6.2146801     -2.0242908              0
  42.8   -0.087376896    -0.92733347              0       6.777207    0.054143057              0
  42.8     0.25681926     -0.8679972              0      6.5421775      2.3417569              0
  42.9     0.56684085    -0.69315778              0      5.4211741      4.4496987              0
  42.9     0.79893667    -0.42302733              0      3.5746369      5.9677207              0
    43     0.92430454   -0.096385717              0      1.3707148      6.6513604              0
    43     0.93600815     0.24210871              0    -0.78816478      6.5054759              0
  43.1     0.84548807     0.55416187              0     -2.6181307      5.7116499              0
  43.1     0.67419508      0.8132737              0     -3.9902979      4.5013614              0
  43.2     0.44645828       1.004298              0     -4.8866404      3.0738748              0
  43.2     0.18553105      1.1206612              0     -5.3434781      1.5726294              0
  43.3   -0.087889527      1.1615609              0     -5.4135343    0.092730309              0
  43.3    -0.35582238      1.1299342              0     -5.1474158     -1.3033437              0
  43.4     -0.6026311      1.0312266              0     -4.5871133     -2.5714684              0
  43.4    -0.81453372     0.87278737              0      -3.765571     -3.6750562              0
  43.5    -0.97918821     0.66372096              0     -2.7092639     -4.5770616              0
  43.5     -1.0854601     0.41508121              0     -1.4428416     -5.2338207              0
  43.6     -1.1234724     0.14033889              0   0.0037461651     -5.5902806              0
  43.6     -1.0850855    -0.14394685              0      1.5843333     -5.5773856              0
  43.7    -0.96503903    -0.41739967              0      3.2203236     -5.1146511              0
  43.7    -0.76305313    -0.65541196              0       4.779669     -4.1246771              0
  43.8    -0.48707213    -0.82986738              0      6.0591721     -2.5698262              0
  43.8    -0.15713592    -0.91239458              0      6.7941518    -0.51581284              0
  43.9     0.19234305    -0.88144866              0      6.7310668      1.8036011              0
  43.9     0.51597076    -0.73203447              0      5.7636594      3.9940299              0
    44     0.76870899    -0.48204568              0      4.0391261      5.6366671              0
    44     0.91988338    -0.16836775              0      1.9133723      6.4767447              0
  44.1     0.96004622     0.16562879              0    -0.22147218       6.503143              0
  44.1     0.89773616     0.48194654              0     -2.0837792      5.8767041              0
  44.2      0.7516683     0.75329921              0     -3.5369434      4.8101315              0
  44.2     0.54404182     0.96295969              0     -4.5493984      3.4907477              0
  44.3     0.29672846       1.102374              0     -5.1431031       2.057022              0
  44.3    0.029731514      1.1686619              0     -5.3583056     0.60381934              0
  44.4    -0.23910209      1.1627559              0     -5.2356012    -0.80414898              0
  44.4    -0.49382861       1.088247              0      -4.808958     -2.1194922              0
  44.5     -0.7199979     0.95080669              0     -4.1045107     -3.3019593              0
  44.5    -0.90427968     0.75805107              0     -3.1424182     -4.3104878              0
  44.6     -1.0342397     0.51975791              0     -1.9409961     -5.0966443              0
  44.6     -1.0983793     0.24838664              0     -0.5236811     -5.5990901              0
  44.7     -1.0866078   -0.040151097              0      1.0696197     -5.7399307              0
  44.7    -0.99141732    -0.32560643              0      2.7649181     -5.4262971              0
  44.8    -0.81011601     -0.5827808              0      4.4304951      -4.564769              0
  44.8     -0.5483678    -0.78208333              0      5.8560065     -3.1003186              0
  44.9    -0.22451536    -0.89281266              0      6.7610497     -1.0852227              0
  44.9     0.12773717     -0.8906056              0      6.8719511      1.2510204              0
    45     0.46267975    -0.76771062              0      6.0647773      3.5100003              0
    45      0.7342149    -0.53960558              0      4.4728187      5.2660904              0
  45.1     0.90996163    -0.24110158              0      2.4383343      6.2553338              0
  45.1     0.97804833    0.085927807              0     0.34180452      6.4509803              0
  45.2     0.94414208     0.40399646              0     -1.5385136      5.9932144              0
  45.2     0.82419697     0.68524925              0     -3.0594832      5.0758394              0
  45.3     0.63819376      0.9115804              0     -4.1771831      3.8736853              0
  45.3     0.40647866      1.0726178              0     -4.9001206      2.5193043              0
  45.4      0.1481817      1.1635108              0     -5.2565754       1.106193              0
  45.4    -0.11917888      1.1832371              0     -5.2772744    -0.29982828              0
  45.5    -0.37954574       1.133528              0     -4.9880353     -1.6491355              0
  45.5    -0.61798241      1.0183235              0     -4.4078597     -2.8987439              0
  45.6    -0.82033172     0.84365361              0      -3.550099      -4.004412              0
  45.6    -0.97299231     0.61788233              0     -2.4260632     -4.9136857              0
  45.7      -1.062938     0.35228504              0     -1.0517927     -5.5595612              0
  45.7     -1.0781716    0.061926209              0     0.54017702     -5.8557017              0
  45.8     -1.0089203    -0.23328512              0      2.2817441     -5.6968849              0
  45.8    -0.84999717    -0.50776228              0      4.0427683     -4.9732339              0
  45.9    -0.60464352    -0.73060851              0      5.6067257     -3.6115139              0
  45.9     -0.2893246    -0.86891367              0      6.6781358     -1.6496228              0
    46    0.063170068    -0.89557079              0      6.9637389     0.68828262              0
    46     0.40704928    -0.80008541              0       6.322211      3.0013348              0
  46.1     0.69539117    -0.59543731              0       4.872351      4.8588774              0
  46.1     0.89428438    -0.31419767              0      2.9414727      5.9889183              0
  46.2     0.98953844    0.003454522              0     0.89716031      6.3495252              0
  46.2     0.98400041     0.32075485              0    -0.98680352      6.0604426              0
  46.3     0.89085809     0.60949878              0     -2.5619701      5.2965589              0
  46.3      0.7278034     0.85041073              0     -3.7732957      4.2197506              0
  46.4     0.51352852      1.0314738              0      -4.616811      2.9557857              0
  46.4      0.2661223      1.1459893              0     -5.1094205      1.5957278              0
  46.5   0.0025864689      1.1910466              0     -5.2722275     0.20541884              0
  46.5    -0.26110045      1.1665312              0     -5.1228786     -1.1643121              0
  46.6    -0.50970139      1.0746154              0      -4.673021     -2.4686996              0
  46.6    -0.72840255     0.91966122              0     -3.9287985     -3.6612123              0
  46.7    -0.90258124     0.70849418              0     -2.8939203     -4.6861979              0
  46.7     -1.0177946     0.45104143              0     -1.5761987     -5.4717025              0
  46.8     -1.0602011     0.16132393              0   0.0002913672     -5.9234488              0
  46.8     -1.0177654    -0.14130345              0      1.7746192     -5.9239978              0
  46.9    -0.88273919    -0.43107584              0       3.619501     -5.3466761              0
  46.9    -0.65581534    -0.67597107              0       5.313248     -4.0993217              0
    47    -0.35141438    -0.84100802              0      6.5460398     -2.2045998              0
    47  -0.0012113582    -0.89643105              0      7.0057201     0.11972715              0
  47.1     0.34915763     -0.8290353              0       6.533979      2.4719515              0
  47.1     0.65218654     -0.6492359              0      5.2346195        4.41821              0
  47.2     0.87261958     -0.3872143              0      3.4188293      5.6796575              0
  47.2     0.99406947   -0.081270143              0      1.4401565      6.1997259              0
  47.3      1.0166352     0.23275829              0    -0.43316287      6.0780677              0
  47.3     0.95075319     0.52653662              0     -2.0486076      5.4707501              0
  47.4     0.81177447      0.7798333              0     -3.3412811      4.5263283              0
  47.4     0.61662508     0.97916946              0     -4.2957688      3.3630069              0
  47.5      0.3821976       1.116134              0     -4.9182748      2.0684232              0
  47.5     0.12479761      1.1860118              0     -5.2206214     0.70739775              0
  47.6    -0.13986454      1.1868738              0     -5.2123689    -0.66904816              0
  47.6    -0.39643928       1.119107              0     -4.8976924     -2.0153361              0
  47.7    -0.62963378     0.98534015              0     -4.2752245     -3.2835748              0
  47.7    -0.82396174     0.79074948              0     -3.3405604     -4.4158041              0
  47.8    -0.96368982     0.54375974              0      -2.092514     -5.3359235              0
  47.8     -1.0332131     0.25715713              0     -0.5456431     -5.9423209              0
  47.9     -1.0182541   -0.050472347              0      1.2475742       -6.10558              0
  47.9    -0.90845571    -0.35340087              0      3.1640053     -5.6819917              0
    48     -0.7018536    -0.61867151              0      4.9778497     -4.5598486              0
    48    -0.41067074    -0.80938573              0      6.3657777      -2.745826              0
  48.1   -0.065275834    -0.89325411              0      6.9975703    -0.45026699              0
  48.1     0.28908629    -0.85441243              0      6.6984502      1.9259333              0
  48.2     0.60456918    -0.70066078              0       5.556808      3.9475425              0
  48.2     0.84476709    -0.45965818              0      3.8666497      5.3300642              0
  48.3     0.99123415    -0.16765436              0      1.9664598      6.0029352              0
  48.3      1.0414131     0.14063534              0     0.11789059      6.0461883              0
  48.4      1.0030232     0.43696447              0     -1.5237123      5.5972701              0
  48.4     0.88904184     0.70036235              0     -2.8848954      4.7911444              0
  48.5     0.71453367     0.91607891              0     -3.9398791      3.7377662              0
  48.5     0.49505393       1.074139              0     -4.6849158      2.5204312              0
  48.6     0.24604209       1.168122              0     -5.1229833      1.2019499              0
  48.6   -0.017244406       1.194334              0      -5.255743    -0.16745277              0
  48.7    -0.27953221      1.1513768              0     -5.0798849     -1.5423574              0
  48.7     -0.5252329      1.0400982              0     -4.5863274     -2.8744752              0
  48.8    -0.73816495     0.86392924              0     -3.7621264     -4.1044877              0
  48.8    -0.90144554     0.62964946              0     -2.5963962     -5.1530351              0
  48.9    -0.99780457     0.34862572              0     -1.0931619     -5.9118748              0
  48.9     -1.0107617    0.038461977              0     0.70481801      -6.239956              0
    49    -0.92732277    -0.27536988              0      2.6798619     -5.9763946              0
    49    -0.74277553    -0.55917748              0      4.6031424     -4.9894299              0
  49.1    -0.46700852    -0.77431286              0      6.1387412     -3.2690917              0
  49.1    -0.12890141    -0.88608665              0      6.9393516     -1.0173134              0
  49.2     0.22692664    -0.87604421              0      6.8143573      1.3674984              0
  49.2     0.55253431    -0.74933682              0      5.8364117      3.4505763              0
  49.3     0.81056781    -0.53098658              0      4.2814174      4.9429854              0
  49.3     0.98067605    -0.25503828              0      2.4718808      5.7608991              0
  49.4      1.0577559    0.045103329              0     0.66187489      5.9653203              0
  49.4      1.0468635     0.34149375              0    -0.99167616      5.6753804              0
  49.5     0.95858828     0.61264137              0     -2.4080734      5.0122818              0
  49.5      0.8060562     0.84272194              0     -3.5522922      4.0771418              0
  49.6     0.60335906      1.0203555              0     -4.4114488      2.9480849              0
  49.6     0.36491131      1.1375304              0     -4.9802012      1.6849837              0
  49.7     0.10533894      1.1888539              0     -5.2525993      0.3363123              0
  49.7    -0.16034861      1.1711617              0     -5.2179399      -1.053635              0
  49.8    -0.41645505      1.0834904              0     -4.8593262     -2.4371578              0
  49.8    -0.64628123     0.92744587              0      -4.154944     -3.7545797              0
  49.9    -0.83194945     0.70803245              0     -3.0835821     -4.9242461              0
  49.9    -0.95463944     0.43502126              0     -1.6377687     -5.8320823              0
    50    -0.99572632     0.12482422              0     0.15070033     -6.3258457              0
