  time              x              y              z             vx             vy             vz
  40.3     0.90403738     0.47790331              0     -3.7045707      4.9882599              0
  40.3     0.71880884      0.7273163              0     -5.0315006      3.6456251              0
  40.4     0.46723381     0.90959756              0     -5.8940199       1.966497              0
  40.4     0.17253282      1.0079224              0     -6.2125176     0.10585997              0
  40.5    -0.13809306      1.0132154              0     -5.9575961      -1.764548              0
  40.5    -0.43597287     0.92498801              0     -5.1527849     -3.4720871              0
  40.6    -0.69361211     0.75138365              0     -3.8723685     -4.8591505              0
  40.6    -0.88723054     0.50842613              0     -2.2345301     -5.7977113              0
  40.7    -0.99895704     0.21854057              0     -0.3904433     -6.2011398              0
  40.7     -1.0184792   -0.091516424              0      1.4896817     -6.0321994              0
  40.8    -0.94399512    -0.39312639              0      3.2323082     -5.3064833              0
  40.8    -0.78237972    -0.65845056              0      4.6765906     -4.0909755              0
  40.9    -0.54855018    -0.86299933              0      5.6892209     -2.4978683              0
  40.9    -0.26408914    -0.98789275              0      6.1767327    -0.67420626              0
    41    0.044747499     -1.0216031              0      6.0941283      1.2116854              0
    41     0.34945391    -0.96101879              0      5.4490321      2.9857378              0
  41.1     0.62190552     -0.8117319              0       4.300987      4.4842047              0
  41.1     0.83695487    -0.58752167              0      2.7559581      5.5687769              0
  41.2     0.97475277    -0.30908282              0     0.95655263      6.1393475              0
  41.2      1.0225804   -0.002115445              0    -0.93114322      6.1432527              0
  41.3     0.97602324     0.30504719              0      -2.732894      5.5801318              0
  41.3     0.83937854     0.58405378              0      -4.282397      4.5019615              0
  41.4     0.62525869     0.80915185              0     -5.4366321      3.0082573              0
  41.4     0.35342709     0.95956472              0     -6.0890628      1.2368892              0
  41.5    0.048973945      1.0214092              0     -6.1794693    -0.64864459              0
  41.5    -0.25999952     0.98897695              0     -5.6995071     -2.4743081              0
  41.6    -0.54497487     0.86526155              0     -4.6934768     -4.0715914              0
  41.6    -0.77964871     0.66168198              0     -3.2542358     -5.2930644              0
  41.7     -0.9423605     0.39702876              0     -1.5146269     -6.0259843              0
  41.7     -1.0180918    0.095729544              0     0.36478307     -6.2027022              0
  41.8    -0.99985269    -0.21440556              0      2.2105233     -5.8069069              0
  41.8    -0.88932653    -0.50475091              0      3.8522309     -4.8751306              0
  41.9    -0.69671498    -0.74850744              0      5.1383752     -3.4933767              0
  41.9    -0.43979622    -0.92317628              0      5.9502444     -1.7891821              0
    42      -0.142284     -1.0126354              0      6.2129024    0.080155106              0
    42     0.16836112     -1.0086276              0      5.9021057       1.942094              0
  42.1      0.4634664    -0.91152293              0      5.0465411      3.6247764              0
  42.1     0.71579346    -0.73028411              0      3.7251777      4.9728897              0
  42.2     0.90205234    -0.48163962              0      2.0599781      5.8620023              0
  42.2      1.0050512    -0.18853951              0     0.20464128      6.2100485              0
  42.3      1.0152833     0.12196292              0     -1.6695841      5.9849035              0
  42.3     0.93180411     0.42120809              0     -3.3897058      5.2073482              0
  42.4     0.76231882     0.68157551              0     -4.7969556      3.9491516              0
  42.4     0.52247104     0.87903309              0     -5.7614435      2.3264458              0
  42.5     0.23439887     0.99535538              0     -6.1941466     0.48900769              0
  42.5   -0.075308464      1.0198058              0     -6.0551263     -1.3935661              0
  42.6    -0.37806478     0.95012745              0     -5.3572141      -3.147513              0
  42.6    -0.64592548      0.7927518              0     -4.1648278     -4.6109424              0
  42.7    -0.85416687     0.56220468              0     -2.5880254     -5.6487791              0
  42.7    -0.98356814     0.27976573              0    -0.77234663     -6.1652301              0
  42.8     -1.0221855   -0.028495777              0      1.1146202     -6.1126265              0
  42.8    -0.96645447     -0.3341271              0      2.8987069     -5.4958238              0
  42.9    -0.82151912    -0.60891829              0      4.4152412     -4.3717532              0
  42.9    -0.60075706    -0.82750595              0       5.524246     -2.8441672              0
    43    -0.32454476    -0.96971431              0      6.1233596     -1.0540628              0
    43   -0.018376784     -1.0224175              0      6.1572834     0.83333227              0
  43.1     0.28948738    -0.98075084              0      5.6228861      2.6438102              0
  43.1     0.57063169    -0.84856033              0      4.5694931      4.2102629              0
  43.2     0.79910634    -0.63804718              0      3.0943331      5.3881058              0
  43.2       0.953823    -0.36864189              0      1.3335642      6.0686232              0
  43.3      1.0205012   -0.065210733              0    -0.55029342       6.189003              0
  43.3     0.99298654     0.24423942              0     -2.3833586      5.7381341              0
  43.4      0.8738186     0.53114612              0     -3.9964384      4.7576319              0
  43.4     0.67399668     0.76902771              0     -5.2406445      3.3379974              0
  43.5     0.41196446     0.93592758              0     -6.0011359      1.6102637              0
  43.5     0.11190767      1.0164408              0     -6.2077188    -0.26609834              0
  43.6    -0.19847827      1.0031358              0     -5.8413255     -2.1178993              0
  43.6    -0.49054455     0.89724088              0     -4.9357743     -3.7742169              0
  43.7    -0.73733326     0.70853004              0     -3.5746481      -5.082172              0
  43.7    -0.91606567     0.45442144              0     -1.8835798     -5.9210395              0
  43.8     -1.0102447     0.15836947              0   -0.018655842     -6.2133914              0
  43.8     -1.0111774     -0.1523001              0        1.84799     -5.9322436              0
  43.9    -0.91877795    -0.44891228              0      3.5440653      -5.103546              0
  43.9    -0.74157468    -0.70408958              0      4.9130212     -3.8037881              0
    44    -0.49592363    -0.89427899              0      5.8285022     -2.1529382              0
    44    -0.20449852     -1.0019259              0       6.206009    -0.30337083              0
  44.1     0.10580193     -1.0170944              0      6.0106973      1.5741979              0
  44.1      0.4063368    -0.93838455              0      5.2605946      3.3064672              0
  44.2     0.66936653    -0.77306119              0      4.0249359      4.7335475              0
  44.2     0.87061332    -0.53638382              0      2.4177731      5.7237186              0
  44.3     0.99150198    -0.25019789              0      0.5874484      6.1855869              0
  44.3      1.0208744    0.059081458              0     -1.2970982      6.0765218              0
  44.4     0.95601949     0.36290755              0     -3.0619218      5.4065901              0
  44.4      0.8029234     0.63323705              0     -4.5441281      4.2376268              0
  44.5       0.575717     0.84511839              0     -5.6069087      2.6775279              0
  44.5     0.29537156     0.97899479              0     -6.1521682     0.87029167              0
  44.6   -0.012236847      1.0225094              0     -6.1295788     -1.0172731              0
  44.6    -0.31871579     0.97164572              0     -5.5412256     -2.8109429              0
  44.7    -0.59577707     0.83109857              0     -4.4414139     -4.3451609              0
  44.7    -0.81784776     0.61384053              0      -2.931657      -5.478318              0
  44.8    -0.96443061     0.33992463              0     -1.1513063      -6.105823              0
  44.8     -1.0219959    0.034633475              0     0.73531056     -6.1697568              0
  44.9     -0.9852304    -0.27385437              0      2.5540579     -5.6642183              0
  44.9    -0.85752751    -0.55706528              0      4.1370641     -4.6358691              0
    45     -0.6506743    -0.78885874              0      5.3382167     -3.1796262              0
    45    -0.38376347    -0.94784005              0      6.0466488      -1.429902              0
  45.1   -0.081431029     -1.0193351              0      6.1969714     0.45180309              0
  45.1     0.22841754    -0.99674499              0      5.7753099      2.2918065              0
  45.2     0.51718304    -0.88215467              0      4.8205837      3.9202747              0
  45.2     0.75821222    -0.68614093              0      3.4209147      5.1868992              0
  45.3     0.92925796    -0.42679597              0      1.7054932      5.9747698              0
  45.3      1.0145326    -0.12805749              0    -0.16734631      6.2111654              0
  45.4      1.0061653     0.18250079              0     -2.0247397      5.8742668              0
  45.4     0.90492832     0.47621413              0     -3.6952484      4.9951697              0
  45.5      0.7201659     0.72597261              0     -5.0246834      3.6550154              0
  45.5     0.46893173     0.90872338              0     -5.8903371       1.977501              0
  45.6     0.17441488      1.0075984              0      -6.212309     0.11746207              0
  45.6    -0.13620057      1.0134715              0     -5.9608811     -1.7534187              0
  45.7    -0.43424463      0.9258006              0     -5.1592603     -3.4624579              0
  45.7    -0.69220764     0.75267771              0     -3.8814365     -4.8519101              0
  45.8    -0.88627947     0.51008221              0     -2.2453539      -5.793528              0
  45.8    -0.99854716      0.2204058              0    -0.40202366     -6.2003998              0
  45.9     -1.0186483   -0.089614187              0      1.4784136     -6.0349709              0
  45.9    -0.94472767    -0.39136273              0      3.2223923     -5.3125106              0
    46    -0.78360805    -0.65698826              0      4.6689423     -4.0997023              0
    46    -0.55016093    -0.86197338              0      5.6845461     -2.5084889              0
  46.1    -0.26593363    -0.98739782              0      6.1754628    -0.68574054              0
  46.1    0.042839511     -1.0216848              0      6.0963806      1.2003021              0
  46.2     0.34765854    -0.96166974              0      5.4545987      2.9755562              0
  46.2     0.62038847    -0.81289194              0       4.309354      4.4761645              0
  46.3     0.83585617    -0.58908371              0      2.7663533      5.5636202              0
  46.3     0.97417384     -0.3109027              0      0.9680166      6.1375504              0
  46.4      1.0225747  -0.0040251773              0    -0.91966867      6.1449809              0
  46.4     0.97659124     0.30322387              0      -2.722468       5.585226              0
  46.5     0.84046784     0.58248517              0     -4.2739818      4.5099513              0
  46.5     0.62676875     0.80798273              0     -5.4310045      3.0184053              0
  46.6     0.35521852       0.958903              0     -6.0867422      1.2482587              0
  46.6    0.050881408      1.0213159              0     -6.1806699    -0.63710289              0
  46.7    -0.25815209     0.98946079              0      -5.704118     -2.4636595              0
  46.7    -0.54335799     0.86627781              0     -4.7010726     -4.0628189              0
  46.8    -0.77841162     0.66313687              0     -3.2641153     -5.2869776              0
  46.8    -0.94161738     0.39878799              0     -1.5258781     -6.0231451              0
  46.9     -1.0179113     0.09763073              0     0.35319848     -6.2033726              0
  46.9     -1.0002514     -0.2125379              0      2.1996747     -5.8110251              0
    47    -0.89026763    -0.50308915              0      3.8431195     -4.8823164              0
    47    -0.69811166    -0.74720497              0      5.1318421     -3.5029669              0
  47.1    -0.44151955    -0.92235332              0      5.9468926     -1.8002915              0
  47.1    -0.14417492     -1.0123679              0      6.2130413    0.068551963              0
  47.2     0.16647714     -1.0089403              0      5.9057224       1.931068              0
  47.2     0.46176326    -0.91238689              0      5.0533018      3.6153453              0
  47.3     0.71442836    -0.73161963              0      3.7344584       4.965924              0
  47.3     0.90115128    -0.48332343              0      2.0709222       5.858145              0
  47.4      1.0046974    -0.19041618              0     0.21623859      6.2096555              0
  47.4      1.0155093      0.1200666              0     -1.6584039      5.9880111              0
  47.5     0.93258912     0.41946716              0     -3.3799748      5.2136697              0
  47.5     0.76359038     0.68015064              0     -4.7895719      3.9581033              0
  47.6     0.52411178      0.8780558              0     -5.7570886      2.3372016              0
  47.6     0.23625735     0.99491589              0     -6.1932226     0.50057481              0
  47.7   -0.073403779      1.0199446              0     -6.0577183     -1.3822554              0
  47.7    -0.37628969     0.95083186              0      -5.363083     -3.1375025              0
  47.8    -0.64444384     0.79395673              0     -4.1734318     -4.6031563              0
  47.8    -0.85311543     0.56379891              0     -2.5985703      -5.643936              0
  47.9    -0.98304395     0.28160212              0    -0.78385925     -6.1637769              0
  47.9     -1.0222369   -0.026586728              0      1.1032025     -6.1146975              0
    48    -0.96707678     -0.3323216              0       2.888438     -5.5012278              0
    48    -0.82265488    -0.60738299              0      4.4070689     -4.3799914              0
  48.1    -0.60230144    -0.82638256              0      5.5189247     -2.8544791              0
  48.1     -0.3263552    -0.96910651              0      6.1213804     -1.0654967              0
  48.2   -0.020286184     -1.0223814              0      6.1588289     0.82183169              0
  48.2     0.28765526    -0.98128977              0      5.6278138      2.6333045              0
  48.3     0.56904595    -0.84962454              0      4.5773481      4.2017218              0
  48.3     0.79791336    -0.63953845              0      3.1043903      5.3823175              0
  48.4     0.95313287    -0.37042258              0      1.3448954      6.0661221              0
  48.4      1.0203776   -0.067116472              0    -0.53873409      6.1900199              0
  48.5     0.99344094     0.24238452              0     -2.3726381      5.7425751              0
  48.5     0.87480903     0.52951328              0     -3.9875463      4.7650872              0
  48.6     0.67543172     0.76776764              0     -5.2344014      3.3477788              0
  48.6     0.41371165     0.93515658              0     -5.9981181      1.6214684              0
  48.7     0.11380574        1.01623              0     -6.2082049    -0.25450456              0
  48.7    -0.19660451      1.0035048              0     -5.8452706     -2.1069866              0
  48.8    -0.48886804     0.89815544              0     -4.9428143     -3.7649924              0
  48.8    -0.73600875     0.70990582              0     -3.5841332     -5.0754872              0
  48.9    -0.91521541     0.45613146              0     -1.8946344     -5.9175114              0
  48.9     -1.0099471     0.16025589              0   -0.030259726     -6.2133457              0
    49     -1.0114601     -0.1504114              0      1.8369079     -5.9356845              0
    49    -0.91961472    -0.44719562              0      3.5345279     -5.1101559              0
  49.1    -0.74288832    -0.70270342              0      4.9059088     -3.8129569              0
  49.1    -0.49759289    -0.89335126              0      5.8244713     -2.1638196              0
  49.2    -0.20636932     -1.0015422              0      6.2054316    -0.31496043              0
  49.2     0.10390226     -1.0172903              0      6.0136267      1.5629698              0
  49.3     0.40458359    -0.93914177              0      5.2667605      3.2966369              0
  49.3     0.66792162    -0.77430993              0      4.0337691      4.7260224              0
  49.4     0.86961007    -0.53800881              0      2.4284583      5.7191932              0
  49.4     0.99103299    -0.25204915              0     0.59899936       6.184479              0
  49.5       1.020983    0.057174805              0     -1.2857476      6.0789336              0
  49.5     0.95669558     0.36112149              0     -3.0518193       5.412299              0
  49.6     0.80410461     0.63173644              0     -4.5362061      4.2461058              0
  49.6     0.57729431     0.84404173              0     -5.6018985      2.6879945              0
  49.7     0.29719938     0.97844146              0     -6.1505321     0.88177973              0
  49.7   -0.010327222      1.0225304              0      -6.131468     -1.0058239              0
  49.8    -0.31690062     0.97223925              0     -5.5464656     -2.8005894              0
  49.8     -0.5942239     0.83220978              0      -4.449521     -4.3368587              0
  49.9    -0.81669995     0.61536684              0      -2.941883     -5.4728334              0
  49.9     -0.9637941     0.34172517              0     -1.1627074     -6.1036622              0
    50     -1.0219295     0.03654206              0     0.72378686     -6.1711193              0
